hostname,pl_name,st_teff,st_mass,st_rad,st_lum,st_met,st_age,st_spectype,ra,dec,sy_dist,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_orbper,pl_bmasse,pl_rade,pl_dens,pl_eqt
"Kepler-155","Kepler-155 c",4508.00,0.635000,0.620000,-1.21000,-0.1420,2.9000,"M0 V",288.4957831,51.0819286,293.49900000,0.2420000000,0.000000,89.49500,52.66179300000,5.65000000,2.24000000,2.760000,286.00
"Kepler-307","Kepler-307 b",5367.00,0.907000,0.814000,-0.12151,0.1900,0.9500,,297.7950939,40.4176403,575.58100000,0.0935900000,0.000000,88.23000,10.42080000000,7.44000000,2.43000000,2.620000,797.00
"Kepler-755","Kepler-755 c",5043.00,0.820000,0.770000,-0.45664,-0.0100,4.9000,,296.8609348,41.0973178,399.03400000,0.0370000000,0.000000,86.37000,2.85313364400,2.13000000,1.26000000,5.850000,1016.00
"HATS-75","HATS-75 b",3790.40,0.601700,0.584800,-1.19661,0.5220,14.9000,,60.9493919,-25.4089214,194.96400000,0.0327420000,0.064000,88.07000,2.78865560000,156.05374784,9.90873894,0.878000,772.30
"Kepler-1991","Kepler-1991 b",5478.00,0.914000,1.053000,-0.10850,0.1600,6.7600,,285.0360506,45.0709909,855.82000000,0.1065000000,0.000000,89.51000,13.26079792000,2.76000000,1.47000000,4.770000,760.00
"Kepler-1637","Kepler-1637 b",5789.00,1.020000,1.020000,0.02290,0.0700,4.1700,,282.2368006,48.1542016,567.18700000,0.0596000000,0.000000,89.24000,6.10960324000,0.64000000,0.89000000,4.990000,1093.00
"Kepler-708","Kepler-708 b",5692.00,0.970000,0.960000,0.03695,0.0100,4.3700,,293.8164588,42.2125159,1394.22000000,0.0426000000,0.000000,89.87000,3.16789193800,8.91000000,2.93000000,1.950000,1221.00
"TIC 172900988 Aa","TIC 172900988 b",6050.00,1.238400,1.384200,0.67103,0.3400,3.1000,"F9",128.6616644,31.5539793,250.95600000,0.9028100000,0.027100,91.79000,200.45200000000,942.00000000,11.25000000,3.640000,
"BD-08 2823","BD-08 2823 b",4816.00,0.500000,0.710000,-0.62597,-0.0600,4.5000,"K3 V",150.1971964,-9.5165689,41.33420000,0.0600000000,0.150000,0.27460,5.60000000000,2948.49413174,,,
"HD 10180","HD 10180 c",5911.00,1.060000,1.109000,0.17319,0.0800,4.3000,"G1 V",24.4731133,-60.5114881,38.96070000,0.0641200000,0.073000,90.00000,5.75969000000,2741.58783878,,,
"HD 72659","HD 72659 b",5929.00,1.033000,1.360000,0.37397,-0.0200,8.0000,"G2 V",128.5128072,-1.5686323,51.89490000,4.6070000000,0.239300,77.58300,3549.00000000000,949.67128012,13.20000000,2.270000,
"K2-19","K2-19 c",5322.00,0.880000,0.820000,-0.29196,0.0600,8.0000,"G9 V",174.9602543,0.6035960,289.82700000,0.0971000000,0.210000,91.10000,11.89930000000,10.80000000,4.10000000,0.870000,679.00
"Kepler-836","Kepler-836 b",5895.00,1.030000,1.040000,0.04883,-0.0100,4.2700,,287.4527659,45.7043964,980.03500000,0.1013000000,0.000000,87.16000,11.36112327000,7.90000000,2.73000000,2.130000,869.00
"Kepler-178","Kepler-178 b",5676.00,0.852000,1.066000,-0.20778,-0.0400,9.1200,,287.1010275,46.8964033,716.02500000,0.0850000000,0.000000,89.89000,9.57669400000,8.75000000,2.90000000,1.970000,846.00
"TOI-3362","TOI-3362 b",6532.00,1.445000,1.830000,0.73878,0.0170,2.1400,,155.9841428,-56.8431169,366.98700000,0.1530000000,0.815000,89.14000,18.09547000000,1598.35905880,12.80065596,4.190000,688.00
"Kepler-1348","Kepler-1348 b",5911.00,1.040000,1.040000,0.20429,-0.0100,3.7200,,292.0874126,49.7887090,1213.82000000,0.1834000000,0.000000,89.05000,27.57227420000,4.42000000,1.94000000,3.330000,636.00
"Kepler-984","Kepler-984 b",5610.00,0.960000,0.930000,-0.10846,0.0400,3.9800,,296.9588566,46.3940661,460.18800000,0.2368800000,0.000000,88.07000,43.03422720000,5.14000000,2.12000000,2.960000,484.00
"TRAPPIST-1","TRAPPIST-1 h",2566.00,0.089800,0.119200,-3.25727,0.0520,7.6000,"M8.0 V",346.6263919,-5.0434618,12.42988881,0.0618900000,0.005670,89.80500,18.77286600000,0.32600000,0.75500000,4.162780,171.70
"GPX-1","GPX-1 b",7000.00,1.680000,1.560000,0.72673,0.3500,0.2700,"F2",38.3691648,56.0257080,655.01300000,0.0338000000,0.000000,79.90000,1.74457900000,6261.21961790,16.47720163,8.222423,2300.00
"TOI-559","TOI-559 b",5925.00,1.026000,1.233000,0.22737,-0.0690,6.8000,"G V",46.8186159,-31.1629951,233.26600000,0.0723000000,0.151000,89.08000,6.98390950000,1910.14872607,12.22899794,5.740000,1180.00
"TOI-530","TOI-530 b",3659.00,0.530000,0.540000,-1.30980,0.3760,,"M0.5 V",103.4128333,12.8815784,148.76200000,0.0520000000,0.000000,89.10000,6.38759700000,127.13136280,9.30345398,0.930000,565.00
"Kepler-907","Kepler-907 b",6106.00,1.080000,1.380000,0.37800,-0.1500,5.3700,,285.4764959,41.6326615,352.00000000,0.1225000000,0.000000,86.77000,15.86621821000,1.87000000,1.20000000,5.950000,879.00
"Kepler-823","Kepler-823 b",5643.00,0.980000,0.960000,0.33549,0.0600,4.4700,,284.5825682,39.2201737,1389.27000000,0.0507000000,0.000000,85.09000,4.16809082000,3.09000000,1.57000000,4.390000,1277.00
"HD 75302","HD 75302 b",5697.46,1.060000,0.940904,-0.07549,0.0857,2.1000,"G5 V",132.3015641,3.4850141,30.32880000,5.3000000000,0.390000,29.00000,4356.00000000000,1716.27339780,12.80000000,4.500000,
"Kepler-647","Kepler-647 c",5906.74,1.070000,1.545710,0.41834,-0.4146,2.7500,,284.7882977,44.5916225,1087.87000000,0.1829100000,0.000000,89.96000,29.66630000000,15.10000000,4.00135002,1.300000,644.00
"K2-153","K2-153 b",3845.00,0.550000,0.530000,-1.36653,-0.0900,,"M3.0 V",183.8088709,2.0208765,143.12500000,0.0614000000,,,7.51574000000,4.66000000,2.00000000,3.200000,497.00
"Kepler-1082","Kepler-1082 b",5923.00,1.030000,1.140000,0.31420,-0.0600,5.7500,,289.3586737,50.5984489,739.55700000,0.0257100000,0.000000,87.26000,1.54320660400,1.46000000,1.12000000,5.710000,1827.00
"TOI-1431","TOI-1431 b",7690.00,1.900000,1.920000,1.06819,0.0900,0.2900,"Am C",316.2036922,55.5880221,148.92500000,0.0460000000,0.002200,80.13000,2.65023700000,991.62462984,16.70138124,1.170000,2370.00
"HD 192310","HD 192310 c",5166.00,0.800000,0.857922,-0.41454,-0.0400,7.8100,"K3V",303.8284712,-27.0337556,8.79687000,1.1800000000,0.320000,90.00000,525.80000000000,24.00000000,5.25000000,0.911000,185.00
"HD 195019","HD 195019 b",5751.00,1.210000,1.480000,0.33310,0.0500,3.2000,"G3 IV-V",307.0792427,18.7692509,37.66810000,0.1400000000,0.010000,,18.20132000000,1264.96340000,13.00000000,3.160000,
"Kepler-334","Kepler-334 b",5828.00,1.022000,1.068000,0.05556,-0.0120,2.7500,,287.1406177,47.1151153,426.59000000,0.0610000000,0.000000,89.68000,5.47031900000,1.46000000,1.12000000,5.710000,1090.00
"K2-346","K2-346 b",4801.00,0.710000,0.700000,-0.66264,-0.1800,,,125.9864854,22.6632260,105.58000000,,,89.51661,26.20144600000,5.73000000,2.26000000,2.730000,450.00
"Kepler-1196","Kepler-1196 b",5756.00,0.980000,0.970000,-0.04702,0.0000,3.9800,,292.3695850,43.9108663,922.33300000,0.3179000000,0.000000,89.03000,66.18490310000,5.60000000,2.23000000,2.770000,436.00
"Kepler-333","Kepler-333 b",4259.00,0.601000,0.534000,-0.92812,0.0465,3.2400,,292.2861201,40.9135429,324.41300000,0.0870000000,0.000000,88.90000,12.55115800000,28.20000000,1.32000000,67.400000,480.00
"Kepler-562","Kepler-562 b",5575.00,0.930000,0.900000,0.01578,-0.0400,4.5700,,290.1196007,46.2737393,992.76900000,0.1333000000,0.000000,88.73000,18.00931443600,23.70000000,5.21000000,0.921000,658.00
"Kepler-1671","Kepler-1671 b",5135.55,0.866000,0.929771,-0.26621,0.2502,2.2400,,291.7484295,39.4467817,357.05900000,0.0494600000,0.000000,89.33000,4.16787000000,2.32000000,1.32557381,5.470000,962.00
"Kepler-1158","Kepler-1158 b",6203.00,1.410000,1.950000,0.84033,0.1800,2.8800,,292.2339048,41.5751832,1484.25000000,0.1264300000,0.000000,89.46000,13.53962930000,6.08000000,2.34000000,2.610000,1079.00
"Kepler-311","Kepler-311 b",5905.00,0.994000,1.188000,0.19328,-0.0300,1.9500,,282.0612731,47.0854984,778.65400000,0.0870000000,0.000000,89.63000,9.17609200000,3.53000000,1.70000000,3.950000,960.00
"Kepler-57","Kepler-57 b",5187.90,0.859000,0.826000,-0.34241,0.1166,3.3100,,293.6413146,44.6570692,644.14000000,0.0598800000,0.016200,88.90000,5.72000000000,25.06000000,3.13500000,4.466029,850.00
"Kepler-461","Kepler-461 b",5634.00,0.980000,0.910000,0.24622,0.0400,2.5100,,292.2490563,46.1647909,692.15800000,0.0789500000,0.000000,89.99000,8.31378305900,7.18000000,2.58000000,2.300000,886.00
"HD 24085","HD 24085 b",6034.00,1.220000,1.412551,0.37712,0.1700,,"G0 V",56.2563447,-70.0245193,54.90040000,0.0340000000,0.220000,,2.04550000000,11.80000000,3.46000000,1.570000,
"Kepler-1843","Kepler-1843 b",5422.00,1.020000,1.782000,0.39400,0.0200,6.1700,,292.8852302,41.2791690,784.62500000,0.1787100000,0.000000,88.78000,25.54339981000,7.80000000,2.70909809,2.160000,772.00
"Kepler-1184","Kepler-1184 b",5983.00,1.050000,1.070000,0.06532,-0.0400,3.5500,,291.2820310,46.9659514,1157.84000000,0.2863000000,0.000000,89.20000,53.59910440000,7.65000000,2.68000000,2.180000,529.00
"TOI-1860","TOI-1860 b",5752.00,0.990000,0.940000,-0.09475,0.0400,0.1330,"G V",226.4567308,64.0476821,45.86400000,0.0204000000,,,1.06621070000,2.27000000,1.31000000,5.550000,1885.00
"TOI-2260","TOI-2260 b",5534.00,0.990000,0.940000,-0.19851,0.2200,0.3210,"G V",247.6669998,49.0467891,101.25100000,0.0097000000,,,0.35247280000,3.26000000,1.62000000,4.210000,2609.00
"Kepler-1018","Kepler-1018 b",5518.00,0.910000,0.880000,-0.08221,-0.0500,4.4700,,283.5967317,45.4078654,1010.01000000,0.2530000000,0.000000,89.43000,49.10135140000,7.18000000,2.58000000,2.300000,498.00
"HD 69830","HD 69830 c",5385.00,0.860000,0.886947,-0.22000,-0.0500,7.0000,"K0V",124.6010091,-12.6364246,12.55910000,0.1860000000,0.130000,,31.56000000000,11.80000000,3.46000000,1.570000,
"HD 10647","HD 10647 b",6218.00,1.110000,1.100000,0.14900,0.0000,1.4000,"F9 V",25.6233526,-53.7412852,17.33570000,2.0150000000,0.150000,,989.20000000000,298.75000000,13.80000000,0.625000,
"HD 219134","HD 219134 b",4699.00,0.810000,0.778000,-0.57741,0.1100,11.0000,"K3 V",348.3372026,57.1696255,6.53127000,0.0387600000,0.000000,85.05000,3.09292600000,4.74000000,1.60200000,6.340000,1015.00
"rho CrB","rho CrB d",5817.00,0.950000,1.340000,0.26007,-0.2000,10.2000,"G0 V",240.2600639,33.3001861,17.46710000,0.8270000000,0.000000,,282.20000000000,21.60000000,4.94000000,0.985000,
"K2-250","K2-250 b",5003.00,0.809000,0.797000,-0.44491,-0.0200,8.2000,,185.0315429,-8.9757427,414.70800000,0.0460600000,0.210000,88.26000,4.01392000000,7.81000000,2.71257333,2.150000,1003.00
"Kepler-1852","Kepler-1852 b",5237.00,0.927000,0.826000,-0.43168,0.2400,8.6000,,288.0297157,40.3441934,772.48100000,0.0762000000,0.000000,87.65000,7.97094011300,4.22000000,1.88610592,3.460000,760.00
"Kepler-881","Kepler-881 b",5961.00,1.060000,1.090000,0.11975,0.0000,3.8000,,288.9925529,46.6706513,1375.18000000,0.0552000000,0.000000,74.94000,4.44448017000,3.82000000,1.78000000,3.720000,1217.00
"Kepler-1294","Kepler-1294 b",5776.00,0.990000,0.970000,0.42138,-0.0300,3.9800,,291.2681037,44.4881624,1855.70000000,0.4684000000,0.000000,89.93000,115.68622580000,10.30000000,3.19000000,1.740000,401.00
"HD 153557","HD 153557 c",4837.00,0.790000,0.745171,-0.56249,,,"K0",254.4706516,47.3678558,17.94120000,0.1110000000,0.511000,,15.27018000000,17.48056238,4.36000000,1.160000,
"Kepler-1255","Kepler-1255 b",6018.00,1.080000,1.120000,0.30726,0.0200,3.5500,,295.2392569,42.7264842,1617.07000000,0.2226000000,0.000000,90.00000,36.29193360000,5.99000000,2.32000000,2.640000,694.00
"Kepler-107","Kepler-107 d",5854.00,1.238000,1.447000,0.36449,0.3210,4.2900,,297.0281620,48.2086019,525.99700000,0.0837700000,0.110000,87.55000,7.95839000000,7.70000000,0.86000000,67.000000,1173.00
"Kepler-127","Kepler-127 b",6106.00,1.248000,1.359000,0.40651,0.2142,2.6900,,285.1899439,46.0280596,352.79400000,0.1250000000,0.470000,88.65000,14.43588900000,2.54000000,1.40000000,5.090000,884.00
"Kepler-1736","Kepler-1736 b",6085.00,0.976000,0.973000,0.40206,-0.2800,1.7000,,289.7766991,38.2622374,1430.00000000,0.2188000000,0.000000,89.90000,37.81029892000,14.30000000,3.87658560,1.350000,566.00
"HD 184010","HD 184010 c",4971.00,1.350000,4.860000,1.11694,-0.1700,2.7600,"K0 III-IV",292.8401421,26.6172796,60.79930000,1.3340000000,0.000000,,484.30000000000,95.34852210,11.80000000,0.319000,
"Kepler-532","Kepler-532 b",5192.00,0.870000,0.790000,-0.45789,0.0000,2.0000,,298.6609094,48.6063022,312.79800000,0.1015100000,0.000000,88.26000,12.92491623000,7.13000000,2.57000000,2.310000,620.00
"Kepler-1871","Kepler-1871 b",5741.00,1.020000,0.946000,0.00294,0.1200,5.7000,,292.4275044,38.4728824,854.62300000,0.0308000000,0.000000,80.96000,1.95270001900,6.44000000,2.42172881,2.490000,1403.00
"Kepler-1457","Kepler-1457 b",5866.00,1.010000,1.010000,0.21547,-0.0500,3.7200,,283.7705481,42.0272030,889.88500000,0.2639100000,0.000000,89.97000,51.11102430000,4.62000000,1.99000000,3.220000,478.00
"GJ 3512","GJ 3512 c",3141.00,0.123000,0.139000,-2.80410,-0.0700,5.5000,"M5.5 V",130.3316616,59.4918364,9.48637000,1.7310000000,0.089000,,2354.00000000000,143.97626837,14.30000000,0.271000,
"Kepler-30","Kepler-30 c",5498.00,0.990000,0.950000,-0.23658,0.1800,2.0000,,285.2836483,38.9472625,914.22100000,0.3000000000,0.011100,90.32270,60.32310500000,640.00000000,12.30000000,1.880000,411.00
"HD 4732","HD 4732 b",4898.00,1.390000,5.030000,1.11826,-0.0100,1.4700,"K0 IV",12.3085089,-24.1369079,54.78410000,1.1290000000,0.266000,,371.74000000000,631.20721630,13.40000000,1.440000,
"TOI-2337","TOI-2337 b",4780.00,1.325000,3.220000,0.68900,0.3900,4.9000,,290.6198948,60.8539035,536.04600000,,0.019000,,2.99432000000,508.52545120,10.08808263,2.720000,1272.46
"TOI-4329","TOI-4329 b",6000.00,1.538000,2.310000,0.79931,0.2900,2.3900,,329.5639152,71.1316048,717.12800000,,0.068000,,2.92230000000,143.02278315,16.81347105,0.165000,2027.12
"TOI-2445","TOI-2445 b",3333.00,0.250000,0.270000,-2.08408,,,,43.3161555,0.0523366,48.58200000,0.0064000000,,,0.37112810000,2.10000000,1.25000000,5.910000,1060.00
"HIP 109600","HIP 109600 b",5530.00,0.870000,0.971958,-0.07873,-0.1200,,"G5",333.0270790,29.0662082,66.33610000,0.7060000000,0.163000,,232.08000000000,851.78440000,13.20000000,2.040000,
"Kepler-1923","Kepler-1923 b",5881.00,1.109000,1.294000,0.25700,0.1600,,,298.0834457,40.3462551,990.83800000,0.2846000000,0.000000,89.88000,52.60969925000,4.50000000,1.95958179,3.290000,553.00
"Kepler-896","Kepler-896 b",5262.00,0.840000,0.810000,0.48148,-0.1000,5.0100,,282.4391402,43.7344291,2334.93000000,0.5637800000,0.000000,88.57000,144.54739600000,6.94000000,2.53000000,2.350000,303.00
"Kepler-467","Kepler-467 b",5809.00,1.050000,1.370000,0.32254,0.0600,8.1300,,287.3629145,38.6497341,466.26500000,0.1684800000,0.000000,88.37000,24.99324193000,5.69000000,2.25000000,2.740000,712.00
"Kepler-302","Kepler-302 c",5740.00,1.021000,1.220000,0.04949,0.1600,4.4700,,294.3169307,43.6292436,1402.58000000,0.5030000000,0.000000,89.51000,127.28218400000,,12.45000000,,392.00
"TOI-2180","TOI-2180 b",5695.00,1.111000,1.636000,0.40552,0.2530,8.1000,"G5",277.9436300,56.6506789,116.68500000,0.8280000000,0.368300,89.95500,260.79000000000,875.61726129,11.32107051,3.320000,348.00
"Kepler-683","Kepler-683 b",5703.00,0.960000,0.950000,-0.04054,-0.0300,4.3700,,291.4399598,37.9056293,1023.07000000,0.0355000000,0.000000,88.28000,2.53918317900,4.54000000,1.97000000,3.260000,1332.00
"Kepler-120","Kepler-120 b",4096.00,0.654000,0.534000,-0.67701,-0.1200,3.6300,"M0 V",287.8915707,39.3390979,388.63000000,0.0550000000,0.000000,89.91000,6.31250100000,8.50000000,2.15000000,4.700000,575.00
"TOI-836","TOI-836.01",4552.00,0.678000,0.665000,-0.85276,-0.2840,5.4000,"K V",225.0798831,-24.4542022,27.50240000,0.0750000000,0.078000,88.70000,8.59545000000,9.60000000,2.58700000,3.060000,665.00
"Kepler-1326","Kepler-1326 b",6725.00,1.450000,1.740000,0.52296,0.0200,1.7000,,296.2221990,39.2689420,698.32600000,0.2743000000,0.000000,88.84000,42.35142670000,16.30000000,4.18000000,1.230000,938.00
"Kepler-9","Kepler-9 b",5774.00,1.022000,0.958000,-0.03800,0.0500,2.0000,,285.5739904,38.4008192,628.25700000,0.1430000000,0.060900,88.98200,19.23891000000,43.40000000,8.29000000,0.420000,661.00
"Kepler-406","Kepler-406 c",5538.00,1.070000,1.070000,0.04820,0.1800,5.8400,,291.8481764,44.9682807,364.03000000,0.0553100000,0.000000,87.96000,4.62332000000,2.71000000,0.85000000,24.390000,1050.00
"Kepler-315","Kepler-315 b",5796.00,0.831000,1.037000,0.00383,-0.2700,12.3000,,298.0230967,43.3634761,1160.63000000,0.4020000000,0.000000,88.26000,96.10114100000,13.70000000,3.77000000,1.400000,409.00
"Kepler-1078","Kepler-1078 b",5612.00,0.940000,0.920000,0.50027,-0.0100,4.3700,,293.2005664,43.0500379,2481.71000000,0.0388000000,0.000000,70.40000,3.00725242000,4.27000000,1.90000000,3.420000,1122.00
"TOI-206","TOI-206 b",3383.00,0.350000,0.350000,-1.83581,,,,73.7382202,-62.5218740,47.74650000,0.0112000000,,,0.73631040000,2.24000000,1.30000000,5.600000,910.00
"TOI-2669","TOI-2669 b",4800.00,1.190000,4.100000,0.90600,0.1000,5.9000,,134.7226445,-13.3125792,393.44300000,,0.090000,,6.20340000000,193.87532827,19.72780603,0.139000,1226.00
"Kepler-1038","Kepler-1038 b",5335.00,0.870000,0.830000,-0.36200,-0.0400,4.2700,,298.9721472,44.1323499,584.13600000,0.5238000000,0.000000,89.66000,148.46033820000,12.20000000,3.53000000,1.520000,285.00
"Kepler-1802","Kepler-1802 c",4245.00,0.649000,0.637000,-0.92500,0.0000,13.9000,,300.2420869,44.1412854,636.69400000,0.1748000000,0.000000,88.87000,33.13610077000,6.00000000,2.32200000,2.630000,357.00
"TOI-1064","TOI-1064 b",4734.00,0.748000,0.726000,-0.62342,0.0500,9.4000,,296.0039349,-47.5620305,68.07260000,0.0615200000,0.047000,87.70900,6.44386800000,13.50000000,2.58700000,4.300620,784.00
"TOI-1064","TOI-1064 c",4734.00,0.748000,0.726000,-0.62342,0.0500,9.4000,,296.0039349,-47.5620305,68.07260000,0.0942900000,0.088000,88.45500,12.22657400000,2.50000000,2.65100000,0.771906,634.00
"Kepler-1887","Kepler-1887 b",5749.00,0.961000,0.864000,-0.18953,-0.1000,0.5000,,288.9555263,44.7057070,1366.18000000,0.1421000000,0.000000,89.94000,19.94750023000,8.88000000,2.92454357,1.950000,625.00
"Kepler-1181","Kepler-1181 c",6688.00,1.336000,1.347000,0.47243,0.0700,3.2400,,289.7473165,39.5234131,938.41700000,0.0928000000,0.000000,86.05000,8.93484887000,4.01000000,1.83000000,3.600000,1124.00
"Kepler-1632","Kepler-1632 b",6137.00,1.120000,1.190000,0.40631,0.0000,3.0900,,294.4948769,43.9135575,716.76000000,0.6762000000,0.000000,89.99000,448.30355800000,6.66000000,2.47000000,2.430000,369.00
"Kepler-1306","Kepler-1306 b",5727.00,0.980000,0.970000,-0.06343,0.0000,4.5700,,294.4783627,46.9458638,1107.50000000,0.1230000000,0.000000,89.79000,16.29595382000,4.31000000,1.91000000,3.400000,678.00
"Kepler-1925","Kepler-1925 b",5856.00,1.057000,1.092000,0.36494,0.1600,,,289.8287452,45.1026883,1771.31000000,0.2588000000,0.000000,89.68000,46.71640015000,9.28000000,3.00177922,1.890000,531.00
"K2-390","K2-390 b",5558.00,0.789000,0.966000,-0.09926,-0.1160,,"G4",355.7023860,-9.5887124,456.12200000,,,,3.31279200000,19.60000000,4.66200000,1.060000,1119.00
"K2-370","K2-370 b",5377.00,0.984000,0.971000,-0.12703,0.0180,,"G8",67.8205302,19.8316901,144.20200000,,,,2.14084000000,10.40000000,3.20700000,1.730000,1267.00
"HD 220773","HD 220773 b",5940.00,1.160000,1.679696,0.49796,0.0900,4.4000,"F9",351.6144715,8.6428871,50.51030000,4.9400000000,0.510000,,3724.70000000000,460.80000000,13.60000000,1.010000,
"Kepler-60","Kepler-60 d",5905.00,1.041000,1.257000,0.36906,-0.0900,8.9100,,288.9612535,42.2650472,1025.10000000,0.1020300000,0.002000,87.21000,11.89810000000,4.16000000,1.99000000,2.910000,929.00
"Kepler-1452","Kepler-1452 b",6101.00,1.410000,2.060000,0.72107,0.1400,3.2400,,292.4227920,38.2662824,996.32000000,0.2576400000,0.000000,89.60000,42.91375100000,7.75000000,2.70000000,2.160000,810.00
"K2-405","K2-405 b",4927.00,1.034000,0.765000,-0.48798,0.1320,,"K0",164.3759959,12.5356140,197.23400000,,,,3.43547100000,18.90000000,4.56900000,1.090000,969.00
"Kepler-1686","Kepler-1686 b",5714.96,1.020000,1.199510,0.14075,0.0775,4.3700,,291.6067189,42.0359783,729.82300000,0.0882700000,0.000000,88.19000,9.30987000000,2.62000000,1.42553017,4.970000,913.00
"HD 130322","HD 130322 b",5387.00,0.920000,0.850000,-0.23544,-0.0200,0.3500,"K0 V",221.8857975,-0.2820782,31.87660000,0.0925000000,0.029000,,10.70871000000,365.49000000,13.70000000,0.781000,720.00
"Kepler-1138","Kepler-1138 b",5582.00,0.950000,0.920000,-0.33299,0.0400,4.3700,,285.8993164,48.3072850,872.32800000,0.0415000000,0.000000,85.11000,3.17060005000,3.53000000,1.70000000,3.950000,1080.00
"TOI-1246","TOI-1246 b",5151.00,0.870000,0.860000,-0.30103,0.1700,6.3000,"K V",251.1158702,70.4299917,169.42200000,0.0490000000,,87.90000,4.30744000000,8.10000000,3.01000000,1.630000,955.00
"PDS 70","PDS 70 b",3972.00,0.760000,1.260000,-0.45593,-0.1100,0.0054,"K7",212.0421402,-41.3980405,113.06400000,20.0000000000,0.190000,140.00000,43500.00000000000,953.49000000,30.48848000,0.185000,1204.00
"Kepler-584","Kepler-584 b",6195.00,1.170000,1.240000,0.52004,0.0200,2.8800,,288.2306150,42.4136181,1848.84000000,0.2281000000,0.000000,88.18000,35.18103040000,16.50000000,4.21000000,1.220000,664.00
"Kepler-1961","Kepler-1961 b",5401.00,0.871000,0.777000,-0.27557,-0.1600,,,286.3300783,39.6831276,1042.45000000,0.0588000000,0.000000,89.14000,5.60471010200,3.25000000,1.61878080,4.210000,866.00
"Kepler-270","Kepler-270 c",6067.00,1.170000,1.461000,0.31211,0.1500,2.7300,,282.2001207,44.4222795,948.78100000,0.1800000000,0.000000,88.00000,25.26288700000,3.78000000,1.77000000,3.750000,756.00
"Kepler-1610","Kepler-1610 b",5383.00,0.910000,0.870000,-0.48291,0.1000,4.6800,,295.9049795,45.4054296,864.33100000,0.0777000000,0.000000,89.88000,8.70181574000,3.22000000,1.61000000,4.240000,750.00
